schema_version,independent_run_id,table,row_key,field,reference_value,rerun_value,comparison_kind,absolute_difference,relative_difference,absolute_tolerance,relative_tolerance,match,comparison_status,notes
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,runtime_seconds,0.201437600000645,0.2273337000005995,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,peak_memory_mb_estimate,1.689102172851562,1.689102172851562,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,research_status,accepted,accepted,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,failure_reason,,,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,registry_sha256,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,cocycle_cache_sha256,0E822BCF9EB3F7EF0837A99B0D153E1A8A6BB9D44F51B048DA747DFEDF07B3F2,0E822BCF9EB3F7EF0837A99B0D153E1A8A6BB9D44F51B048DA747DFEDF07B3F2,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|qr_svd_shifted_cocycle_iteration,source_git_commit,95a606ef75888fcef7f4d8cb2eedb120efc13b22,cf04669322d43dfb61acbeaf9e20b85f0c7bf772,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,schema_version,invariant_bundle_method_comparison_v1,invariant_bundle_method_comparison_v1,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,run_id,622C929BECB834767763,FRESH-20260716T073007Z-2D9EC0DB-bundle,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,case_id,em_halo_12p40_n45,em_halo_12p40_n45,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,family,earth_moon_l1_quasi_halo,earth_moon_l1_quasi_halo,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,member_id,12p40_n45,12p40_n45,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,system,earth_moon,earth_moon,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,method,traditional_pointwise_eigendecomposition,traditional_pointwise_eigendecomposition,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,spectral_samples,45,45,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,bundle_dimension,1,1,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,classification,real_1d_pointwise_candidate,real_1d_pointwise_candidate,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,max_invariance_residual,0.1240301871126478,0.1240301871126478,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,mean_invariance_residual,0.07148650652407197,0.07148650652407197,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,selection_residual,7.758313753820953e-16,7.758313753820953e-16,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,reciprocal_pair_error,0.1882937369536928,0.1882937369536928,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,relative_imaginary_part,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,phase_principal_angle_max_deg,4.140684834882864,4.140684834882864,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,phase_principal_angle_mean_deg,2.365129468798579,2.365129468798579,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,cross_resolution_principal_angle_max_deg,1.478779333471098e-06,1.478779333471098e-06,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,bundle_multiplier_estimate,1508.989819055023,1508.989819055023,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,lyapunov_estimate_per_day,0.5903537935352597,0.5903537935352597,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,sign_or_subspace_flips,11,11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,iterations,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,converged,true,true,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,source_map_residual_recomputed,4.995472083209846e-11,4.995472083209846e-11,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,source_map_status,pass,pass,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,manifold_jacobi_drift,1.332267629550188e-15,1.332267629550188e-15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,initial_linear_growth_ratio,1.000000000019142,1.000000000019142,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,normalized_3d_manifold_distance,7.901110182210387e-06,7.901110182210387e-06,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,manifold_status,fail,fail,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,runtime_seconds,0.04284379999990051,0.04340039999806322,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,peak_memory_mb_estimate,0.053619384765625,0.053619384765625,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,research_status,fail,fail,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,failure_reason,max_invariance_residual_gt_1e-6,max_invariance_residual_gt_1e-6,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,registry_sha256,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,cocycle_cache_sha256,0E822BCF9EB3F7EF0837A99B0D153E1A8A6BB9D44F51B048DA747DFEDF07B3F2,0E822BCF9EB3F7EF0837A99B0D153E1A8A6BB9D44F51B048DA747DFEDF07B3F2,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_halo_12p40_n45|traditional_pointwise_eigendecomposition,source_git_commit,95a606ef75888fcef7f4d8cb2eedb120efc13b22,cf04669322d43dfb61acbeaf9e20b85f0c7bf772,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,schema_version,invariant_bundle_method_comparison_v1,invariant_bundle_method_comparison_v1,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,run_id,622C929BECB834767763,FRESH-20260716T073007Z-2D9EC0DB-bundle,informational_provenance,,,,,true,info,recorded but excluded from scientific acceptance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,case_id,em_vertical_12p66_n33,em_vertical_12p66_n33,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,family,earth_moon_l1_quasi_vertical,earth_moon_l1_quasi_vertical,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,member_id,12p66_n33,12p66_n33,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,system,earth_moon,earth_moon,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,method,ordered_partial_real_schur_tracking,ordered_partial_real_schur_tracking,row_key,,,,,true,pass,exact row identity
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,spectral_samples,33,33,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,bundle_dimension,1,1,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,classification,real_1d_hyperbolic_bundle,real_1d_hyperbolic_bundle,exact_scientific,,,,,true,pass,exact classification/status/schema comparison
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,max_invariance_residual,3.803948785677248e-05,3.803948785677248e-05,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,mean_invariance_residual,1.915414109019056e-05,1.915414109019056e-05,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,selection_residual,3.189542907732432e-15,3.189542907732432e-15,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,reciprocal_pair_error,1.229309987138549e-10,1.229309987138549e-10,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,relative_imaginary_part,0,0,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,phase_principal_angle_max_deg,10.83793787072303,10.83793787072303,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,phase_principal_angle_mean_deg,3.611269501721186,3.611269501721186,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,cross_resolution_principal_angle_max_deg,0.6374002820863435,0.6374002820863435,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,bundle_multiplier_estimate,1803.121404096258,1803.121404096258,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
independent_rerun_field_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB,method_comparison,em_vertical_12p66_n33|ordered_partial_real_schur_tracking,lyapunov_estimate_per_day,0.5919774983529189,0.5919774983529189,numeric_scientific,0.0,0.0,1e-12,1e-08,true,pass,fixed numeric tolerance
