curve_index,time_index,time_nd,time_days,x,y,z,xdot,ydot,zdot,jacobi,curve_jacobi_span,moon_distance_nd,perturbation_sign,perturbation_scale,duration_periods,eigenvalue_abs
2,185,5.359096365261816,23.2691964179668,0.692646478876388,0.08286806635087704,8.410010620958405e-05,-0.3380678979519798,0.2174643440646837,0.0001466143559684558,3.188341060505432,1.687538997430238e-14,0.3066135949850186,-1,1e-07,2.5,3360.637129803173
3,185,5.359096365261816,23.2691964179668,0.6926637693150582,0.08287000435264889,8.409815319041572e-05,-0.3380461911624542,0.2174065423215712,0.0001466222262862676,3.188341060505473,1.643130076445232e-14,0.3065974718624386,-1,1e-07,2.5,3360.637129803173
4,185,5.359096365261816,23.2691964179668,0.6926737970350634,0.08285430224114827,8.409813727994427e-05,-0.3380527607175856,0.2173572392911258,0.0001466275151224811,3.188341060505472,1.865174681370263e-14,0.3065835735218933,-1,1e-07,2.5,3360.637129803173
5,185,5.359096365261816,23.2691964179668,0.6926718030266127,0.08282834955136514,8.410004247414673e-05,-0.3380846691076178,0.217339601561178,0.000146627746179107,3.188341060505467,1.820765760385257e-14,0.3065784806744223,-1,1e-07,2.5,3360.637129803173
6,185,5.359096365261816,23.2691964179668,0.6926587383128863,0.08280427850188228,8.410297911549517e-05,-0.3381269488035439,0.2173618581050587,0.0001466228348190484,3.18834106050541,1.820765760385257e-14,0.3065845574301058,-1,1e-07,2.5,3360.637129803173
7,185,5.359096365261816,23.2691964179668,0.692640614948461,0.08279341792725751,8.410557572653889e-05,-0.3381600261599744,0.2174137445063183,0.0001466150968157889,3.188341060505336,2.087219286295294e-14,0.3065990743524223,-1,1e-07,2.5,3360.637129803173
8,185,5.359096365261816,23.2691964179668,0.6926260242729719,0.08280077815683942,8.410663670219299e-05,-0.3381681954218991,0.2174708179003374,0.0001466081279097122,3.188341060505325,1.687538997430238e-14,0.3066151105371642,-1,1e-07,2.5,3360.637129803173
0,186,5.38806445372269,23.39497585806392,0.6825288338521367,0.08933445521232777,8.823747241656567e-05,-0.3588734708004482,0.2321629302715167,0.0001385699167703391,3.188341060505325,1.820765760385257e-14,0.3181215327106016,-1,1e-07,2.5,3360.637129803173
1,186,5.38806445372269,23.39497585806392,0.6825381075305363,0.08936088977267918,8.823497087676696e-05,-0.3588317229433508,0.2321566325625783,0.0001385729483698299,3.188341060505347,1.953992523340276e-14,0.3181200567440509,-1,1e-07,2.5,3360.637129803173
2,186,5.38806445372269,23.39497585806392,0.6825558792219495,0.08937829317342282,8.823221071676566e-05,-0.3587900518185451,0.2321141339618367,0.0001385804192860329,3.188341060505432,1.687538997430238e-14,0.3181078900171334,-1,1e-07,2.5,3360.637129803173
3,186,5.38806445372269,23.39497585806392,0.6825738029354185,0.08937854233098542,8.823049337112476e-05,-0.358768019387565,0.2320553635408867,0.0001385888290280728,3.188341060505473,1.643130076445232e-14,0.3180907583741311,-1,1e-07,2.5,3360.637129803173
4,186,5.38806445372269,23.39497585806392,0.6825836248579004,0.0893614341951144,8.823063203123826e-05,-0.3587756622056109,0.2320076264848512,0.0001385942123423198,3.188341060505472,1.865174681370263e-14,0.3180765253283208,-1,1e-07,2.5,3360.637129803173
5,186,5.38806445372269,23.39497585806392,0.682580678214078,0.08933501907321674,8.823253833901462e-05,-0.3588095480868231,0.2319933610190424,0.0001385940498797046,3.188341060505466,1.820765760385257e-14,0.3180719332233938,-1,1e-07,2.5,3360.637129803173
6,186,5.38806445372269,23.39497585806392,0.6825663608836433,0.0893116448546544,8.823532279725942e-05,-0.3588537821834006,0.2320192172718583,0.0001385884412244637,3.18834106050541,1.820765760385257e-14,0.3180791103648756,-1,1e-07,2.5,3360.637129803173
7,186,5.38806445372269,23.39497585806392,0.6825472647963546,0.08930231874625211,8.823768562019333e-05,-0.3588878882149714,0.2320732527611426,0.0001385800263283762,3.188341060505336,2.087219286295294e-14,0.3180948199296502,-1,1e-07,2.5,3360.637129803173
8,186,5.38806445372269,23.39497585806392,0.6825324432415339,0.08931132820863448,8.823853987181699e-05,-0.3588956663102322,0.2321300117924079,0.0001385727177511118,3.188341060505325,1.687538997430238e-14,0.318111574772018,-1,1e-07,2.5,3360.637129803173
0,187,5.417032542183565,23.52075529816103,0.6718187258961945,0.09627936326637641,9.21283782924698e-05,-0.3807713133549623,0.2474216010546352,0.0001299663636275234,3.188341060505325,1.820765760385257e-14,0.3303711857119555,-1,1e-07,2.5,3360.637129803173
1,187,5.417032542183565,23.52075529816103,0.6718292416345381,0.09630556060435509,9.212597390556056e-05,-0.3807272727569297,0.2474115077905875,0.0001299700534813371,3.188341060505348,1.953992523340276e-14,0.3303687622629353,-1,1e-07,2.5,3360.637129803173
2,187,5.417032542183565,23.52075529816103,0.6718482457627214,0.09632168934934041,9.212344180411555e-05,-0.3806838193416326,0.2473660140943943,0.0001299783434771084,3.188341060505432,1.687538997430238e-14,0.330355285866418,-1,1e-07,2.5,3360.637129803173
3,187,5.417032542183565,23.52075529816103,0.6718668137240685,0.09632022412508855,9.212197654997646e-05,-0.3806613527373921,0.2473064519372138,0.0001299873482177451,3.188341060505473,1.643130076445232e-14,0.3303370975016415,-1,1e-07,2.5,3360.637129803173
4,187,5.417032542183565,23.52075529816103,0.6718763983780823,0.09630175832367845,9.212227252848854e-05,-0.3806700969233495,0.2472604893196816,0.0001299928259919721,3.188341060505472,1.865174681370263e-14,0.3303225453865516,-1,1e-07,2.5,3360.637129803173
5,187,5.417032542183565,23.52075529816103,0.6718724396835363,0.09627498052174215,9.212416777136177e-05,-0.3807061124728949,0.2472497383932206,0.0001299922141329273,3.188341060505467,1.820765760385257e-14,0.330318526435032,-1,1e-07,2.5,3360.637129803173
6,187,5.417032542183565,23.52075529816103,0.6718568102382499,0.09625240757839401,9.212677864270502e-05,-0.3807525058920357,0.2472792039326206,0.0001299858225881203,3.18834106050541,1.820765760385257e-14,0.3303268991935456,-1,1e-07,2.5,3360.637129803173
7,187,5.417032542183565,23.52075529816103,0.6718367093299237,0.09624467637929821,9.212888699480768e-05,-0.3807878033533501,0.2473352605667515,0.0001299766549735732,3.188341060505336,2.087219286295294e-14,0.3303438753461491,-1,1e-07,2.5,3360.637129803173
8,187,5.417032542183565,23.52075529816103,0.6718216676019479,0.09625532302872745,9.21295242496393e-05,-0.380795233663762,0.2473914999567586,0.0001299689767465922,3.188341060505324,1.687538997430238e-14,0.3303613664449654,-1,1e-07,2.5,3360.637129803173
0,188,5.44600063064444,23.64653473825815,0.6604561562499757,0.1036745870279392,9.576137898577385e-05,-0.4039375755138246,0.2632463156747099,0.0001207570105383399,3.188341060505325,1.820765760385257e-14,0.3434163284432502,-1,1e-07,2.5,3360.637129803173
1,188,5.44600063064444,23.64653473825815,0.6604679836792199,0.1037004361302322,9.575909210407841e-05,-0.4038910134008108,0.2632323552319961,0.0001207614500733178,3.188341060505347,1.953992523340276e-14,0.3434128576478865,-1,1e-07,2.5,3360.637129803173
2,188,5.44600063064444,23.64653473825815,0.6604882751066127,0.1037152045780318,9.575681319487383e-05,-0.4038455485514613,0.2631839471751908,0.0001207706586239842,3.188341060505432,1.687538997430238e-14,0.3433979737028071,-1,1e-07,2.5,3360.637129803173
3,188,5.44600063064444,23.64653473825815,0.660507501627153,0.1037120048150505,9.575561813683747e-05,-0.4038225257813268,0.2631237884336598,0.0001207803191783532,3.188341060505474,1.643130076445232e-14,0.3433786786674166,-1,1e-07,2.5,3360.637129803173
4,188,5.44600063064444,23.64653473825815,0.6605168165517242,0.1036922358934137,9.575607410566745e-05,-0.4038324121919823,0.2630798190637026,0.0001207858859060342,3.188341060505472,1.865174681370263e-14,0.3433638282661725,-1,1e-07,2.5,3360.637129803173
5,188,5.44600063064444,23.64653473825815,0.6605117815177519,0.1036651992550818,9.575794429370685e-05,-0.4038707426785015,0.2630727225128435,0.0001207847550832037,3.188341060505467,1.820765760385257e-14,0.3433604645279251,-1,1e-07,2.5,3360.637129803173
6,188,5.44600063064444,23.64653473825815,0.6604947739867674,0.1036435321155182,9.576035747488745e-05,-0.4039195382796671,0.2631057928541405,0.0001207774795721017,3.188341060505411,1.820765760385257e-14,0.343370137771476,-1,1e-07,2.5,3360.637129803173
7,188,5.44600063064444,23.64653473825815,0.6604736310857077,0.1036374522945221,9.576218833175911e-05,-0.4039562150929816,0.263163723445747,0.0001207674733162671,3.188341060505336,2.087219286295294e-14,0.3433884595947295,-1,1e-07,2.5,3360.637129803173
8,188,5.44600063064444,23.64653473825815,0.6604583786231155,0.1036497179232601,9.576259744726513e-05,-0.4039633414591957,0.2632192226376125,0.0001207593955493241,3.188341060505325,1.687538997430238e-14,0.343406702754629,-1,1e-07,2.5,3360.637129803173
0,189,5.474968719105314,23.77231417835527,0.6484028188844322,0.1115358378225986,9.911830948183443e-05,-0.428482582487122,0.2795871924701814,0.0001108982825832669,3.188341060505325,1.820765760385257e-14,0.3573013352113369,-1,1e-07,2.5,3360.637129803173
1,189,5.474968719105314,23.77231417835527,0.6484160348890228,0.1115612257786337,9.911616335935089e-05,-0.4284332256780992,0.2795693062877329,0.0001109035811183711,3.188341060505347,1.953992523340276e-14,0.3572967058915529,-1,1e-07,2.5,3360.637129803173
2,189,5.474968719105314,23.77231417835527,0.6484376756536608,0.1115745509454671,9.911416586964418e-05,-0.4283854823665609,0.2795180876119362,0.0001109138225528813,3.188341060505432,1.687538997430238e-14,0.3572803082099273,-1,1e-07,2.5,3360.637129803173
3,189,5.474968719105314,23.77231417835527,0.6484575787756883,0.1115696024503849,9.911326094529957e-05,-0.4283617678334832,0.2794575495743293,0.0001109242045841237,3.188341060505473,1.643130076445232e-14,0.3572598551422796,-1,1e-07,2.5,3360.637129803173
4,189,5.474968719105314,23.77231417835527,0.6484665900933805,0.1115485914517512,9.91138793154535e-05,-0.4283728541646903,0.2794158033719018,0.0001109298474266966,3.188341060505472,1.865174681370263e-14,0.3572447333498929,-1,1e-07,2.5,3360.637129803173
5,189,5.474968719105314,23.77231417835527,0.6484604085089373,0.111521403804027,9.911570821621919e-05,-0.4284137243679793,0.2794124958241412,0.0001109281119470117,3.188341060505467,1.820765760385257e-14,0.357242117678663,-1,1e-07,2.5,3360.637129803173
6,189,5.474968719105314,23.77231417835527,0.6484419492682876,0.1115007466044727,9.91178964292169e-05,-0.4284652086952871,0.2794491474133873,0.0001109198340220788,3.188341060505411,1.820765760385257e-14,0.357253206701233,-1,1e-07,2.5,3360.637129803173
7,189,5.474968719105314,23.77231417835527,0.6484197213656161,0.111496370029648,9.911942412561996e-05,-0.4285034803515259,0.2795087806010269,0.0001109088926417169,3.188341060505336,2.087219286295294e-14,0.357272958480391,-1,1e-07,2.5,3360.637129803173
8,189,5.474968719105314,23.77231417835527,0.648404266354754,0.1115102297894319,9.911959310874748e-05,-0.4285103449827062,0.279563301244886,0.0001109003867188579,3.188341060505324,1.687538997430238e-14,0.3572919670204061,-1,1e-07,2.5,3360.637129803173
0,190,5.503936807566189,23.89809361845239,0.6356169896997983,0.1198771474179871,0.0001021796511175939,-0.4545322916782335,0.2963776150740331,0.0001003402470664627,3.188341060505325,1.820765760385257e-14,0.3720728717834161,-1,1e-07,2.5,3360.637129803173
1,190,5.503936807566189,23.89809361845239,0.6356316798102873,0.1199019598759209,0.0001021776724655772,-0.454479815069928,0.2963557632885026,0.0001003465344460119,3.188341060505347,1.953992523340276e-14,0.3720669603379121,-1,1e-07,2.5,3360.637129803173
2,190,5.503936807566189,23.89809361845239,0.6356547402911354,0.1199137621952652,0.0001021759881662195,-0.4544294836276507,0.2963018674349274,0.0001003579393332512,3.188341060505432,1.687538997430238e-14,0.3720489339692098,-1,1e-07,2.5,3360.637129803173
3,190,5.503936807566189,23.89809361845239,0.6356753421797708,0.1199070574444967,0.000102175395279532,-0.4544049283606345,0.2962411941357461,0.0001003691128426613,3.188341060505473,1.643130076445232e-14,0.3720272705087757,-1,1e-07,2.5,3360.637129803173
4,190,5.503936807566189,23.89809361845239,0.6356840140379019,0.1198848722389233,0.0001021761779582975,-0.4544172942326342,0.2962019125461131,0.0001003748094712028,3.188341060505472,1.865174681370263e-14,0.3720119114183478,-1,1e-07,2.5,3360.637129803173
5,190,5.503936807566189,23.89809361845239,0.6356766085183062,0.1198576451867907,0.0001021779465901022,-0.4544609760195472,0.2962025194238226,0.0001003723647142976,3.188341060505468,1.820765760385257e-14,0.3720101487135289,-1,1e-07,2.5,3360.637129803173
6,190,5.503936807566189,23.89809361845239,0.6356566149329239,0.1198381010282299,0.0001021798788486576,-0.4545154858223647,0.2962427031035165,0.000100362946422604,3.18834106050541,1.820765760385257e-14,0.3720227800665665,-1,1e-07,2.5,3360.637129803173
7,190,5.503936807566189,23.89809361845239,0.6356332523487225,0.1198354741820058,0.0001021810747657285,-0.4545555978111656,0.2963038373018571,0.0001003509623991197,3.188341060505337,2.087219286295294e-14,0.3720440513121404,-1,1e-07,2.5,3360.637129803173
8,190,5.503936807566189,23.89809361845239,0.6356176018098584,0.1198508960299779,0.00010218099082969,-0.4545622384643353,0.2963571205594899,0.0001003420023941478,3.188341060505324,1.687538997430238e-14,0.372063835267418,-1,1e-07,2.5,3360.637129803173
0,191,5.532904896027063,24.02387305854951,0.6220530479268335,0.1287103328650578,0.0001049243429437917,-0.4822300772249953,0.3135306249185569,8.902630051179761e-05,3.188341060505325,1.820765760385257e-14,0.3877800181975368,-1,1e-07,2.5,3360.637129803173
1,191,5.532904896027063,24.02387305854951,0.6220693079464368,0.1287344546774645,0.0001049225625680399,-0.4821740951383794,0.3135047939099943,8.903373012272579e-05,3.188341060505348,1.953992523340276e-14,0.387772687408471,-1,1e-07,2.5,3360.637129803173
2,191,5.532904896027063,24.02387305854951,0.622093868172186,0.1287446589781361,0.0001049212272656994,-0.4821208181185206,0.313448392477261,8.904644679858294e-05,3.188341060505432,1.687538997430238e-14,0.3877529081944157,-1,1e-07,2.5,3360.637129803173
3,191,5.532904896027063,24.02387305854951,0.6221151954930537,0.128736197968859,0.0001049209704033416,-0.482095260555269,0.3133878600991544,8.905848544753826e-05,3.188341060505473,1.643130076445232e-14,0.38772998149269,-1,1e-07,2.5,3360.637129803173
4,191,5.532904896027063,24.02387305854951,0.6221234893404241,0.1287129135868583,0.0001049219184834287,-0.4821090138257165,0.3133512959666363,8.906420148722213e-05,3.188341060505473,1.865174681370263e-14,0.3877144276220194,-1,1e-07,2.5,3360.637129803173
5,191,5.532904896027063,24.02387305854951,0.6221147738377673,0.1286857621696939,0.000104923604521241,-0.4821558350559645,0.3133559278646411,8.906092066249765e-05,3.188341060505467,1.820765760385257e-14,0.3877136361985528,-1,1e-07,2.5,3360.637129803173
6,191,5.532904896027063,24.02387305854951,0.6220931527029294,0.1286674322586028,0.0001049252455315705,-0.4822137646194358,0.3133995603892613,8.905020213208083e-05,3.18834106050541,1.820765760385257e-14,0.3877279485630423,-1,1e-07,2.5,3360.637129803173
7,191,5.532904896027063,24.02387305854951,0.6220685981829291,0.1286665952584221,0.000104926077770382,-0.4822559947697346,0.313461956369461,8.903705644976626e-05,3.188341060505337,2.087219286295294e-14,0.3877508339775202,-1,1e-07,2.5,3360.637129803173
8,191,5.532904896027063,24.02387305854951,0.6220527581512124,0.1286835393228318,0.0001049257274366005,-0.4822624409812581,0.3135137200802258,8.90276208423367e-05,3.188341060505325,1.687538997430238e-14,0.3877713991745805,-1,1e-07,2.5,3360.637129803173
0,192,5.561872984487938,24.14965249864663,0.6076609456550488,0.138044344732427,0.0001073295836662754,-0.511738514495182,0.3309344449723006,7.689283357806354e-05,3.188341060505326,1.820765760385257e-14,0.4044743803896083,-1,1e-07,2.5,3360.637129803173
1,192,5.561872984487938,24.14965249864663,0.6076788835544713,0.1380676608550364,0.0001073280371980649,-0.5116785707958841,0.330904657399816,7.690158580731241e-05,3.188341060505348,1.953992523340276e-14,0.4044654781428725,-1,1e-07,2.5,3360.637129803173
2,192,5.561872984487938,24.14965249864663,0.6077050346655587,0.1380761976152043,0.0001073270912736084,-0.5116219375561738,0.3308459708220556,7.691578203061503e-05,3.188341060505432,1.687538997430238e-14,0.404443812294543,-1,1e-07,2.5,3360.637129803173
3,192,5.561872984487938,24.14965249864663,0.6077271189289344,0.1380659888857075,0.0001073271965983493,-0.5115952051228205,0.3307858940075638,7.692876222008176e-05,3.188341060505472,1.643130076445232e-14,0.4044195696464143,-1,1e-07,2.5,3360.637129803173
4,192,5.561872984487938,24.14965249864663,0.6077349925886498,0.1380416878372263,0.0001073283099660434,-0.5116104897010837,0.3307523106364648,7.693444819551829e-05,3.188341060505472,1.865174681370263e-14,0.4044038733271196,-1,1e-07,2.5,3360.637129803173
5,192,5.561872984487938,24.14965249864663,0.6077248706228473,0.1380147299925145,0.0001073298870460735,-0.5116608446368882,0.3307610555372942,7.69301785758539e-05,3.188341060505467,1.820765760385257e-14,0.4044041864138936,-1,1e-07,2.5,3360.637129803173
6,192,5.561872984487938,24.14965249864663,0.6077015163815506,0.1379977125011151,0.00010733119653332,-0.5117226539154045,0.3308080085892319,7.691797529929848e-05,3.18834106050541,1.820765760385257e-14,0.4044203315067808,-1,1e-07,2.5,3360.637129803173
