kind,case,sample,phase,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,perilune_radius_km,stability_index,periodicity_error,time_of_flight_days,departure_delta_v_m_s,arrival_delta_v_m_s,total_delta_v_m_s,endpoint_position_error_km,minimum_moon_radius_km,jacobi_span,arrival_offset_hours,delta_v_difference_m_s
forward_transfer,1,26,0.82,1.665738161559889,0.9897431818472391,0.04973443281889561,0.04312960711956617,0.06413762347718691,0.1778862861579348,0.5047585125028181,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,27,0.82,1.729805013927577,0.9907182279498188,0.0521329558236007,0.05038173340314816,0.06786492550830403,0.1483267417852031,0.478790589483627,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,28,0.82,1.793871866295265,0.9917418140671554,0.05413876179022606,0.05727345334010407,0.07075859430527567,0.1243222437915842,0.4557956262499176,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,29,0.82,1.857938718662953,0.9928032453226437,0.05582110633746491,0.06384410358672447,0.07302193172429429,0.1042730197140652,0.4351853674875071,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,30,0.82,1.922005571030641,0.9938942902188741,0.05723021606058139,0.0701253959540447,0.07479138576228139,0.0871474839177787,0.4165087904846182,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,31,0.82,1.986072423398329,0.9950084076891268,0.05840378006728934,0.07614319330211562,0.07616279995470172,0.07225012366181117,0.3994190398396799,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,32,0.82,2.050139275766017,0.9961402655281953,0.05937088404195096,0.08191883998952842,0.07720600759606087,0.05909463562221591,0.3836466562357486,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,33,0.82,2.114206128133705,0.9972854253928407,0.06015450907952998,0.08747014967437128,0.07797343995219302,0.04733056156445995,0.3689797235022027,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,34,0.82,2.178272980501393,0.99844012834558,0.06077318197703675,0.09281214250481133,0.07850545741336237,0.03669882344073695,0.3552494836261354,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,35,0.82,2.242339832869081,0.999601143888898,0.06124210150231209,0.09795760103072228,0.07883378884542101,0.02700368548495432,0.3423199273075869,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,36,0.82,2.306406685236769,1.000765660645184,0.06157392887427662,0.102917494538977,0.07898382883815624,0.01809446632013306,0.3300802060774533,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,37,0.82,2.370473537604457,1.001931205254193,0.06177935614676266,0.1077013070021516,0.07897621857598257,0.009853256946386797,0.3184390412285576,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,38,0.82,2.434540389972145,1.00309558093224,0.06186752360283665,0.1123172936028822,0.07882796227325904,0.002186459389421896,0.3073205543511824,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,39,0.82,2.498607242339833,1.004256820069709,0.06184633200367883,0.1167726836842666,0.07855323370943282,-0.004981174593542351,0.2966611199275938,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
forward_transfer,1,40,0.82,2.562674094707521,1.005413147068843,0.0617226800476769,0.1210738430279557,0.07816397067167612,-0.01171082764874125,0.286406961120799,,,,23,23.06942360476717,24.66501053833237,47.73443414309953,2.336264914251333e-05,5180.099722693883,2.237987573039391e-11,,
